Date,Snow Water Equivalent (mm) Start of Day Values,Precipitation Accumulation (mm) Start of Day Values,Air Temperature Maximum (degC),Air Temperature Minimum (degC),Air Temperature Average (degC),Precipitation Increment (mm)
12/25/2013,218,351,-2,-5.8,-3.8,0
12/26/2013,218,351,0.5,-3.3,-1.3,0
12/27/2013,218,351,1.3,-1.4,-0.1,0
12/28/2013,218,351,-1.1,-4.8,-3,0
12/29/2013,218,351,-1.9,-5.1,-3.2,0
12/30/2013,218,351,1.4,-3.3,-0.7,8
12/31/2013,226,358,1.5,-1.1,0.5,0
1/1/2014,226,358,1.2,-2.1,-0.8,0
1/2/2014,226,358,2.8,-1.2,0.9,3
1/3/2014,229,361,1.9,-6.6,-2,3
1/4/2014,231,363,-4.7,-8.5,-6.5,0
1/5/2014,231,363,-6.1,-10.2,-8,0
1/6/2014,231,363,-2.8,-8.3,-5.2,3
1/7/2014,234,366,-0.7,-4,-2.1,10
1/8/2014,239,376,1,-1.8,-0.2,18
1/9/2014,257,394,0.2,-2.2,-1.3,18
1/10/2014,277,411,0.9,-1.5,0.4,10
1/11/2014,287,422,2.1,-0.6,0.9,20
1/12/2014,307,442,2,-2.2,-0.7,20
1/13/2014,323,462,2.1,1.1,1.6,0
1/14/2014,323,462,3.4,-0.2,1.4,0
1/15/2014,323,462,1.8,-1,0.4,0
1/16/2014,323,462,3,-0.8,0.5,0
1/17/2014,323,462,4.3,-0.8,0.5,0
1/18/2014,323,462,2.6,-1.2,0.5,0
1/19/2014,323,462,4.1,-2,0.5,0
1/20/2014,323,462,1.9,-3.5,-0.8,0
1/21/2014,323,462,3.3,-0.2,1,0
1/22/2014,323,462,1.4,-4.2,-1.6,0
1/23/2014,323,462,0.3,-3.9,-2.2,0
1/24/2014,323,462,2.6,-2.1,-0.5,0
1/25/2014,323,462,1.5,-3.1,-1.1,0
1/26/2014,323,462,-0.5,-4.6,-2.7,0
1/27/2014,323,462,-1.2,-6.7,-4.5,0
1/28/2014,323,462,-0.8,-7.2,-3.5,3
1/29/2014,325,465,0.5,-1.6,-0.5,36
1/30/2014,361,500,-0.7,-2.6,-1.6,20
1/31/2014,378,521,-1,-7.2,-3.3,0
2/1/2014,378,521,-4.8,-12.6,-7.8,0
2/2/2014,378,521,-0.8,-5.3,-3.4,3
2/3/2014,381,523,-4.1,-13.4,-8,3
2/4/2014,384,526,-12.2,-18.7,-15.3,0
2/5/2014,384,526,-14.8,-23.1,-19.5,0
2/6/2014,384,526,-11.4,-25,-18.4,8
2/7/2014,391,533,-8,-13.1,-10.6,5
2/8/2014,396,538,-4,-9.4,-7.8,5
2/9/2014,401,544,-5,-9.7,-7.2,8
2/10/2014,409,551,0.8,-5.2,-1.5,18
2/11/2014,427,569,1.7,-1.4,0.1,10
2/12/2014,437,579,3.4,0.5,2,0
2/13/2014,437,579,3.3,-0.7,1.5,3
2/14/2014,439,582,2.1,-0.8,1,8
2/15/2014,447,589,4.5,-1,1.5,8
2/16/2014,455,597,1.8,-2.1,-1,8
2/17/2014,462,605,1.1,-1.4,-0.1,15
2/18/2014,478,620,1.4,-1.9,-0.3,18
2/19/2014,493,638,-1.2,-5,-3.3,0
2/20/2014,493,638,-0.3,-4.5,-2,10
2/21/2014,503,648,-1.6,-7.9,-3.5,0
2/22/2014,503,648,-1.8,-8,-5.7,3
2/23/2014,505,650,-0.9,-7.1,-3.2,23
2/24/2014,528,673,0,-3.7,-2,10
2/25/2014,541,683,0.5,-8.2,-4.9,0
2/26/2014,541,683,6.7,-8.5,-2.2,0
2/27/2014,541,683,3.7,-1.1,1,3
2/28/2014,544,686,1.5,-10.8,-2.3,3
3/1/2014,546,688,-10.4,-14.8,-12.6,0
3/2/2014,546,688,1.9,-10.5,-1.3,41
3/3/2014,572,729,2.8,1.2,1.9,8
3/4/2014,579,737,3.1,1.3,2.1,8
3/5/2014,587,744,4.4,1.6,3.1,0
3/6/2014,587,744,6.2,1.1,3,25
3/7/2014,594,770,2.6,0.2,1.4,8
3/8/2014,599,777,7,-0.2,2.8,3
3/9/2014,602,780,6,2.6,4.3,20
3/10/2014,602,800,4,-0.9,1.4,43
3/11/2014,605,843,5.3,-2.3,0.1,0
3/12/2014,605,843,8.6,-2.2,0.7,0
3/13/2014,605,843,8.7,-0.6,1.8,0
3/14/2014,605,843,2.6,-0.1,1.2,15
3/15/2014,620,859,4.4,-2.3,0.8,0
3/16/2014,620,859,10,0.5,4.8,0
3/17/2014,620,859,2.8,-2.6,0.1,15
3/18/2014,632,874,4.8,-4.3,-1.6,3
3/19/2014,635,876,5.3,-4,0.3,3
3/20/2014,638,879,1.2,-5.4,-2.7,0
3/21/2014,638,879,7.2,-5.8,-2.5,0
3/22/2014,638,879,6.2,-6.3,-0.9,0
3/23/2014,638,879,8.9,-3,0.7,0
3/24/2014,638,879,11.2,-2.3,2.7,3
3/25/2014,635,881,11.9,1.1,4.3,3
3/26/2014,632,884,6.8,0,2,0
3/27/2014,627,884,3.5,0.2,1.2,18
3/28/2014,643,902,6.7,0.6,2.4,18
3/29/2014,658,919,7.6,1,2.5,8
3/30/2014,653,927,6.9,-1.4,1,5
3/31/2014,648,932,10.2,-2.2,1.3,3
4/1/2014,645,935,12.8,-1.8,2.4,0
4/2/2014,640,935,9,-0.8,2.8,0
4/3/2014,635,935,10.1,-1.4,3.3,5
4/4/2014,630,940,3.8,1,1.5,13
4/5/2014,643,952,5,0,1.9,8
4/6/2014,650,960,9.1,2.1,3.6,5
4/7/2014,643,965,12.4,1.2,5.1,0
4/8/2014,632,965,13.5,3.4,6.5,0
4/9/2014,620,965,9.8,1,4.3,3
4/10/2014,605,968,11.4,0.1,4.2,0
4/11/2014,589,968,12.5,1.5,4.9,0
4/12/2014,574,968,12,-1.1,3.6,3
4/13/2014,564,970,10.4,-3.1,2,3
4/14/2014,551,973,13.2,-0.4,4.9,0
4/15/2014,538,973,4.3,1.1,3,3
4/16/2014,533,975,6.2,-0.4,2.3,5
4/17/2014,533,980,5,1.7,3.3,23
4/18/2014,533,1003,4.5,-0.9,1.4,3
4/19/2014,528,1006,12.2,-1.5,4.4,3
4/20/2014,518,1008,10.7,1.4,4,0
4/21/2014,503,1008,12.4,2.4,5.7,3
4/22/2014,490,1011,5.5,-0.1,2.8,5
4/23/2014,485,1016,2.9,-0.5,0.8,18
4/24/2014,495,1034,5.1,1,2.4,13
4/25/2014,508,1046,7.5,0.5,3.2,5
4/26/2014,505,1052,4.9,-0.4,1.5,5
4/27/2014,505,1057,3,-0.7,0.8,13
4/28/2014,513,1069,6.9,-1,1.2,0
4/29/2014,513,1069,15.1,-0.9,4.8,0
4/30/2014,503,1069,17.5,2,7.5,0
5/1/2014,485,1069,17.7,3.8,8.6,0
5/2/2014,452,1069,16.3,5.3,9,0
5/3/2014,417,1069,8,3.1,4.8,3
5/4/2014,401,1072,11.1,2.2,4.2,10
5/5/2014,386,1082,9.4,1.7,3.8,8
5/6/2014,371,1090,11.7,1.4,4.1,0
5/7/2014,353,1090,13.4,1.3,4.5,0
5/8/2014,338,1090,12.9,2.4,6.2,3
5/9/2014,318,1092,7.8,2,3.7,23
5/10/2014,300,1115,10.7,1.2,3.3,0
5/11/2014,279,1115,10.9,0,4,0
5/12/2014,262,1115,15.8,-0.6,5.9,0
5/13/2014,231,1115,17.3,2.6,8.1,0
5/14/2014,203,1115,18,3.4,9.1,0
5/15/2014,165,1115,19.9,5.1,10.3,0
5/16/2014,127,1115,14.7,5.5,9,0
5/17/2014,104,1115,15.9,3.9,8,0
5/18/2014,81,1115,13,3,6.7,3
5/19/2014,64,1118,12.1,3.4,5.8,0
5/20/2014,48,1118,21.6,3,9.2,0
5/21/2014,13,1118,19.9,4.6,10.5,0
5/22/2014,0,1118,23.7,5.6,12.7,0
5/23/2014,0,1118,22.1,7.2,12.4,3
5/24/2014,0,1120,16.4,6.8,9.3,3
5/25/2014,0,1123,18.9,5.4,11.1,0
5/26/2014,0,1123,16.2,6.4,9.5,0
5/27/2014,0,1123,20.8,4.9,10.8,5
5/28/2014,0,1128,8.7,3.6,5.7,8
5/29/2014,0,1135,11,3.4,6.2,0
5/30/2014,0,1135,21.5,3.8,11.5,0
5/31/2014,0,1135,21.6,6.6,13.3,0
6/1/2014,0,1135,20.6,8.4,12.8,0
6/2/2014,0,1135,23.5,8.1,15.2,0
6/3/2014,0,1135,20.8,8.1,13.1,0
6/4/2014,0,1135,21.8,7.2,13,0
6/5/2014,0,1135,18.6,6.8,11.9,0
6/6/2014,0,1135,20.5,6.2,12.1,0
6/7/2014,0,1135,19.6,7.7,12.8,0
6/8/2014,0,1135,20.4,9,14.3,0
6/9/2014,0,1135,19.6,9.6,13.4,3
6/10/2014,0,1138,18.5,8.1,11.9,0
6/11/2014,0,1138,21.3,6.5,12.7,0
6/12/2014,0,1138,22.3,8,13.2,0
6/13/2014,0,1138,12,4.7,7.2,5
6/14/2014,0,1143,7.1,4.7,5.7,8
6/15/2014,0,1151,13.4,4.8,7.9,0
6/16/2014,0,1151,9.7,4,6.4,0
6/17/2014,0,1151,5.1,3.5,4.3,23
6/18/2014,0,1173,8.3,3.7,6.2,3
6/19/2014,0,1176,19.1,7.2,12,0
6/20/2014,0,1176,17.1,7.9,12.5,0
6/21/2014,0,1176,20.6,6.6,12.7,0
6/22/2014,0,1176,24.2,7.7,14.8,0
6/23/2014,0,1176,26.5,10.2,17.4,0
6/24/2014,0,1176,17.7,10.5,13.5,0
6/25/2014,0,1176,22.3,9.2,14.8,0
6/26/2014,0,1176,13.3,10.1,11.6,0
6/27/2014,0,1176,12.3,9.1,10.4,5
6/28/2014,0,1181,13.6,7.5,9.5,8
6/29/2014,0,1189,14.5,7.1,10.2,0
6/30/2014,0,1189,22.7,7.6,13.6,0
7/1/2014,0,1189,28.2,9.8,17.7,0
7/2/2014,0,1189,31.4,13.9,20.4,0
7/3/2014,0,1189,27,13.3,19.1,0
7/4/2014,0,1189,23.4,12.6,17.2,0
7/5/2014,0,1189,25.1,12.7,17.3,0
7/6/2014,0,1189,27.9,14,19.5,0
7/7/2014,0,1189,28.4,13.7,19.8,0
7/8/2014,0,1189,29.8,14,20.5,0
7/9/2014,0,1189,28.4,16.1,20.7,0
7/10/2014,0,1189,28.2,14.2,19.3,0
7/11/2014,0,1189,29.8,14,20.3,0
7/12/2014,0,1189,29.3,14.5,20.6,0
7/13/2014,0,1189,32.3,15.8,22.4,0
7/14/2014,0,1189,24.4,12.7,18.6,0
7/15/2014,0,1189,28.2,12.8,19.1,0
7/16/2014,0,1189,30.6,16,21.6,0
7/17/2014,0,1189,27.1,15.5,20.4,0
7/18/2014,0,1189,20.9,12.4,15.6,0
7/19/2014,0,1189,23.1,12.5,17.7,0
7/20/2014,0,1189,20.4,10.5,14.5,5
7/21/2014,0,1194,20.6,7,13.2,0
7/22/2014,0,1194,23.2,10.2,14.6,5
7/23/2014,0,1199,26.8,10.2,15.7,0
7/24/2014,0,1199,13,6.5,9.6,0
7/25/2014,0,1199,20.3,7.3,12.3,0
7/26/2014,0,1199,25.5,9.1,16.1,0
7/27/2014,0,1199,31.3,11.8,19.6,0
7/28/2014,0,1199,31.1,14.9,21.1,0
7/29/2014,0,1199,32.6,16.3,22.5,0
7/30/2014,0,1199,32.2,16.6,22.6,0
7/31/2014,0,1199,32.9,16.7,22.7,0
8/1/2014,0,1199,22.9,14.6,18.1,3
8/2/2014,0,1201,30.7,13.3,20.4,0
8/3/2014,0,1201,29.7,11.9,19.1,3
8/4/2014,0,1204,31.1,15.3,20.6,0
8/5/2014,0,1204,29.9,15.7,21.1,0
8/6/2014,0,1204,28.1,14.4,19.2,0
8/7/2014,0,1204,27.3,13.1,18.5,0
8/8/2014,0,1204,24.4,12.3,16.8,0
8/9/2014,0,1204,26.9,11.2,17.5,0
8/10/2014,0,1204,31.3,12.7,19.9,0
8/11/2014,0,1204,33.7,15.8,22.4,0
8/12/2014,0,1204,28,12.4,19.2,8
8/13/2014,0,1212,23.8,11.6,15.8,0
8/14/2014,0,1212,21.7,11.1,14.5,8
8/15/2014,0,1219,18.5,10.8,12.8,3
8/16/2014,0,1222,20.6,10.6,13.9,0
8/17/2014,0,1222,25,12.1,16.8,0
8/18/2014,0,1222,27.6,12.9,18,0
8/19/2014,0,1222,26.5,14.1,18.4,0
8/20/2014,0,1222,18,11,14,3
8/21/2014,0,1224,20.5,9.9,14.1,3
8/22/2014,0,1227,19.9,9.9,11.9,3
8/23/2014,0,1229,18,8.6,12.1,3
8/24/2014,0,1232,19.9,6.7,11.8,0
8/25/2014,0,1232,22.7,7.2,12.9,0
8/26/2014,0,1232,24.3,10.2,15.4,0
8/27/2014,0,1232,26.3,12.4,18.1,0
8/28/2014,0,1232,23.1,12.4,16.3,0
8/29/2014,0,1232,25.1,11,16.3,0
8/30/2014,0,1232,17.2,9.4,12.7,0
8/31/2014,0,1232,12.4,6.9,9,8
9/1/2014,0,1240,17.4,6.8,10.4,0
9/2/2014,0,1240,21.1,7.9,12.8,0
9/3/2014,0,1240,9.6,4.8,6.7,3
9/4/2014,0,1242,18.1,4,8.6,0
9/5/2014,0,1242,22,5.6,11.6,0
9/6/2014,0,1242,25.1,8.5,14.6,0
9/7/2014,0,1242,25.5,11.2,16.2,0
9/8/2014,0,1242,23,10.2,14.7,0
9/9/2014,0,1242,16.7,7.2,11.2,0
9/10/2014,0,1242,14.9,2,8.1,0
9/11/2014,0,1242,14.1,0.5,5.8,0
9/12/2014,0,1242,19.7,2.3,8.8,0
9/13/2014,0,1242,21.2,5,10.5,0
9/14/2014,0,1242,23,7.7,13,0
9/15/2014,0,1242,26,9.7,15.5,0
9/16/2014,0,1242,25.6,13.4,17.1,0
9/17/2014,0,1242,25.5,12.8,17.5,0
9/18/2014,0,1242,22.2,11.8,15.5,0
9/19/2014,0,1242,20,9.4,12.1,0
9/20/2014,0,1242,23.9,9,14.5,0
9/21/2014,0,1242,28.3,11.8,17.5,0
9/22/2014,0,1242,24.3,14.2,17.5,0
9/23/2014,0,1242,21.6,10.8,15,0
9/24/2014,0,1242,21.7,8.9,14.4,3
9/25/2014,0,1245,20.9,8,12.1,5
9/26/2014,0,1250,13,6.5,9,3
9/27/2014,0,1252,15.3,6.2,9.6,0
9/28/2014,0,1252,17.4,6.5,11,0
9/29/2014,0,1252,11.7,7.6,9.2,3
9/30/2014,0,1255,9,3.2,6,23
10/1/2014,0,0,7.5,2.3,4.7,0
10/2/2014,0,0,11.2,2.2,5.1,0
10/3/2014,0,0,13.7,2.8,7.1,0
10/4/2014,0,0,16.7,7.2,10.8,0
10/5/2014,0,0,18.9,9.1,12.2,0
10/6/2014,0,0,20.1,10,13.2,0
10/7/2014,0,0,21.1,11.1,14.3,0
10/8/2014,0,0,18,8.7,12.2,0
10/9/2014,0,0,17.7,7.4,10.5,0
10/10/2014,0,0,17.4,7.7,10.6,0
10/11/2014,0,0,10.9,3.4,7.7,13
10/12/2014,0,13,10.6,2.4,5.3,0
10/13/2014,0,13,13.7,4.8,8.6,0
10/14/2014,0,13,11.5,7.3,9.5,0
10/15/2014,0,13,11.1,4.1,6.7,20
10/16/2014,0,33,8,2.4,4.7,0
10/17/2014,0,33,14.2,2.5,7.5,0
10/18/2014,0,33,12.6,7.1,9,0
10/19/2014,0,33,17.6,7,10.2,0
10/20/2014,0,33,16.6,6.1,10.3,0
10/21/2014,0,33,6.1,2.7,5.1,5
10/22/2014,0,38,10.6,2.8,6.8,0
10/23/2014,0,38,8.2,4.3,6.6,15
10/24/2014,0,53,7.4,3.3,5.3,0
10/25/2014,0,53,13.9,5.3,8.6,0
10/26/2014,0,53,6.2,2.1,3.4,5
10/27/2014,0,58,2.9,-0.1,1.2,3
10/28/2014,0,61,5.4,0,3,13
10/29/2014,0,74,7.3,4,5.5,0
10/30/2014,0,74,10.1,4.7,7.3,0
10/31/2014,0,74,11.7,6.2,8.5,0
11/1/2014,0,74,7.2,3.7,5.5,18
11/2/2014,0,91,3.7,0,1.3,0
11/3/2014,0,91,4.6,0.9,3.1,10
11/4/2014,0,102,6.8,4,5.2,23
11/5/2014,0,124,7.6,5.1,6.4,0
11/6/2014,0,124,11.1,5.7,8.6,0
11/7/2014,0,124,6.9,1.1,3.6,3
11/8/2014,0,127,7.1,1.1,3.7,0
11/9/2014,3,127,6.7,1,3.4,36
11/10/2014,13,163,1,-8.2,-3.2,3
11/11/2014,13,165,-8.2,-12.9,-10.9,5
11/12/2014,15,170,-8.3,-14.7,-12.2,0
11/13/2014,23,170,-7,-14.6,-10.4,0
11/14/2014,28,170,-4.9,-10.5,-7.5,0
11/15/2014,30,170,-6,-13.4,-10.1,0
11/16/2014,33,170,-4.7,-10.4,-7.9,0
11/17/2014,36,170,-2.3,-8,-5.6,0
11/18/2014,38,170,2.1,-4.5,-1.3,0
11/19/2014,43,170,3.6,-2.6,-0.3,0
11/20/2014,43,170,1.7,-0.4,1,0
11/21/2014,46,170,3.1,1.2,1.8,3
11/22/2014,53,173,3.1,-0.6,0.8,13
11/23/2014,53,185,0.5,-1.1,-0.3,15
11/24/2014,66,201,0.3,-1.8,-0.7,13
11/25/2014,76,213,2.4,0.1,1.1,43
11/26/2014,97,257,4.9,1.4,3.3,8
11/27/2014,89,264,5.7,2.6,3.8,3
11/28/2014,84,267,5.1,3.5,4.4,18
11/29/2014,74,284,3.8,-9.8,-3.4,15
11/30/2014,74,300,-8.5,-14.1,-10.8,0
12/1/2014,74,300,-4,-9.3,-5.8,0
12/2/2014,74,300,-3.6,-9.2,-5.9,0
12/3/2014,74,300,1,-6.2,-3.1,0
12/4/2014,71,300,1.5,1,1.2,13
12/5/2014,86,312,4.1,1.5,2.6,8
12/6/2014,81,320,4,1.3,2.4,15
12/7/2014,84,335,4,1.4,2.2,0
12/8/2014,84,335,5.1,1.5,2.6,0
12/9/2014,84,335,6.1,2.9,4.2,5
12/10/2014,79,340,9.4,3.3,5.6,0
12/11/2014,71,340,8.2,3.6,5.5,5
12/12/2014,61,345,4.6,0.7,2.9,8
12/13/2014,61,353,1.1,-0.4,0.2,3
12/14/2014,61,356,0.6,-3.2,-1.2,3
12/15/2014,61,358,-0.9,-4.3,-2.7,0
12/16/2014,61,358,1.2,-2.6,-0.3,0
12/17/2014,61,358,2.6,-1.1,0.6,0
12/18/2014,64,358,2.1,0.6,1.2,5
12/19/2014,69,363,1.9,-0.4,1,20
12/20/2014,89,384,1.5,-1,0.7,15
12/21/2014,104,399,4.2,1.4,2.4,15
12/22/2014,104,414,1.5,-2.4,-0.3,3
12/23/2014,104,417,1.7,-2.9,-0.2,3
12/24/2014,109,419,1.3,-2.2,0.1,23
12/25/2014,124,442,-1.9,-5.6,-3.2,0
12/26/2014,124,442,-2.7,-6.7,-4.6,0
12/27/2014,124,442,-1.8,-4.6,-3.1,28
12/28/2014,147,470,-1.1,-5.1,-2.7,10
12/29/2014,157,480,-5.1,-16.2,-11.2,3
12/30/2014,157,483,-13.6,-19.3,-16.1,5
12/31/2014,157,488,-11.7,-16.1,-13.9,0
1/1/2015,157,488,-9,-14.9,-11.8,0
1/2/2015,157,488,-4.4,-9,-6.2,5
1/3/2015,168,493,-3.2,-5.7,-4.6,3
1/4/2015,173,495,-0.6,-3.5,-2.3,30
1/5/2015,206,526,4,-0.6,2.5,74
1/6/2015,239,599,3.7,2,2.7,0
1/7/2015,236,599,4.9,1.8,2.9,0
1/8/2015,234,599,2.1,-3.1,0.5,0
1/9/2015,231,599,2.7,-3.6,-1.1,0
1/10/2015,229,599,1.9,-1,0.2,0
1/11/2015,229,599,1,-1.1,-0.2,0
1/12/2015,229,599,1,-1.9,-0.6,0
1/13/2015,226,599,-0.9,-2.8,-2.1,3
1/14/2015,226,602,-0.8,-6.1,-3,0
1/15/2015,224,602,0.3,-4.5,-2.2,0
1/16/2015,226,602,1.1,-1,0.2,5
1/17/2015,231,607,1.8,-2.7,-0.2,15
1/18/2015,249,622,3.3,1.1,2.2,15
1/19/2015,249,638,1.1,-1.6,0.5,13
1/20/2015,257,650,0.9,-3.5,-1.8,0
1/21/2015,257,650,-1.9,-5.1,-3.6,3
1/22/2015,257,653,0.6,-4.2,-1.9,0
1/23/2015,257,653,3.2,-0.7,1.3,0
1/24/2015,257,653,4.9,2.9,3.7,10
1/25/2015,262,663,5.1,2.5,3.6,0
1/26/2015,262,663,5.8,2.8,4.3,0
1/27/2015,259,663,5.9,1.3,4.2,0
1/28/2015,254,663,3.9,-1.2,1.4,0
1/29/2015,254,663,3.6,-1.7,0.1,0
1/30/2015,254,663,2.9,-2.6,-0.6,3
1/31/2015,254,665,-1.2,-4.5,-2.6,0
2/1/2015,254,665,2.5,-4.8,-1.1,8
2/2/2015,262,673,2.1,-0.1,1.1,5
2/3/2015,267,678,2.3,-0.3,1.3,3
2/4/2015,267,681,2.7,-1.7,0.7,0
2/5/2015,267,681,4,1.5,2.6,0
2/6/2015,267,681,6.6,2.3,3.6,8
2/7/2015,264,688,5.5,2.3,4.1,20
2/8/2015,262,709,5.1,1.6,2.9,3
2/9/2015,254,711,5.1,1.5,3.3,41
2/10/2015,257,752,4,1.4,2.7,18
2/11/2015,251,770,5.2,0.9,2.6,0
2/12/2015,246,770,7.3,2.5,3.7,0
2/13/2015,244,770,8.2,1.9,4.2,0
2/14/2015,241,770,5.2,0,3,3
2/15/2015,241,772,5.3,-2,0.3,0
2/16/2015,241,772,7,-3,-0.5,0
2/17/2015,241,772,7.7,-2.2,0.5,0
2/18/2015,239,772,8.4,-1.2,2.1,0
2/19/2015,239,772,2.4,0.6,1.5,3
2/20/2015,241,775,2.4,0,1.1,3
2/21/2015,244,777,0.3,-6.6,-2.3,5
2/22/2015,244,782,2.7,-11,-6.1,0
2/23/2015,244,782,7.1,-8,-2.9,0
2/24/2015,241,782,7.2,-3.3,0.3,0
2/25/2015,239,782,7.2,-2.3,0,0
2/26/2015,241,782,7.5,-2.7,0.4,0
2/27/2015,241,782,7.4,-3.7,-0.3,0
2/28/2015,241,782,2.4,-6.8,-3.3,0
3/1/2015,241,782,4.1,-7.3,-2.4,0
3/2/2015,241,782,3.3,-7.4,-1.5,0
3/3/2015,244,782,-0.2,-11.3,-6.6,0
3/4/2015,244,782,3.5,-7.7,-3.4,0
3/5/2015,246,782,6.5,-3.4,0.7,0
3/6/2015,251,782,10.7,0,3.5,0
3/7/2015,249,782,11.7,1.7,4.1,0
3/8/2015,241,782,11.5,1,3.8,0
3/9/2015,236,782,11.7,1.4,4.6,0
3/10/2015,236,782,13.1,2.6,5.9,0
3/11/2015,236,782,9.8,3.3,5.4,0
3/12/2015,236,782,7.1,2,4.1,0
3/13/2015,226,782,13.7,1.5,5.5,0
3/14/2015,218,782,7.6,4.9,6.3,10
3/15/2015,211,792,7,3.8,5.5,38
3/16/2015,193,831,9.6,1.5,3.9,0
3/17/2015,183,831,5.3,1.5,3.2,15
3/18/2015,180,846,4.4,1.2,2.2,8
3/19/2015,180,853,9.3,0.4,3.8,0
3/20/2015,175,853,12.4,2.7,6.2,0
3/21/2015,165,853,7.7,1.6,4.4,10
3/22/2015,155,864,12.8,-0.2,4.7,0
3/23/2015,147,864,3.4,0.5,1.4,23
3/24/2015,165,886,1.8,-0.2,0.7,10
3/25/2015,173,897,4.7,-0.4,2.1,5
3/26/2015,175,902,11.5,2.9,5.2,0
3/27/2015,163,902,17.3,3.8,8.6,0
3/28/2015,150,902,6.6,1.2,3.5,30
3/29/2015,137,932,11.3,0.5,4.6,0
3/30/2015,127,932,16.3,2.9,8,0
3/31/2015,109,932,6.9,-0.4,3.5,8
4/1/2015,104,940,4,-2.2,-0.2,8
4/2/2015,104,947,5.7,-2.9,-0.3,0
4/3/2015,104,947,8.3,-2.6,1.8,0
4/4/2015,102,947,6.3,-1.8,1,3
4/5/2015,102,950,8.2,-3.3,2,3
4/6/2015,99,952,3.7,-1.6,0.6,13
4/7/2015,109,965,11.4,-2,2.6,0
4/8/2015,107,965,13.6,0.2,4.3,0
4/9/2015,97,965,9.1,0.5,3.8,0
4/10/2015,91,965,12.4,1.1,6.3,0
4/11/2015,74,965,5.7,-0.4,2.2,5
4/12/2015,74,970,4.2,-1.7,0.3,0
4/13/2015,74,970,13.4,-1,5.4,0
4/14/2015,64,970,4,-3.2,-0.1,18
4/15/2015,74,988,7.7,-4.4,0.2,0
4/16/2015,74,988,13.1,-2.1,3.5,0
4/17/2015,64,988,16.7,1.5,7.7,0
4/18/2015,38,988,17.4,3.5,8.2,0
4/19/2015,15,988,18.8,4.2,8.9,0
4/20/2015,3,988,18.7,4.9,10.2,0
4/21/2015,0,988,21,6.1,11.6,0
4/22/2015,0,988,11.4,1.1,4.8,0
4/23/2015,0,988,10.2,0.1,4.3,0
4/24/2015,0,988,9,0.5,3.4,3
4/25/2015,0,991,7.9,0.3,2.2,0
4/26/2015,0,991,11,-0.1,3.7,0
4/27/2015,0,991,17,1.2,8,0
4/28/2015,0,991,23.5,5.2,13,0
4/29/2015,0,991,12.4,2.4,6.7,0
4/30/2015,0,991,13.1,0.7,6.4,0
5/1/2015,0,991,18.9,4.3,10.9,0
5/2/2015,0,991,16.8,4.1,9,0
5/3/2015,0,991,19.1,2.8,9.7,0
5/4/2015,0,991,22.3,6.2,12.9,0
5/5/2015,0,991,12.9,3,6.9,0
5/6/2015,0,991,12.4,1.1,6.2,0
5/7/2015,0,991,17.5,2.3,9,0
5/8/2015,0,991,18.7,4.7,10,0
5/9/2015,0,991,18.2,1.6,9.4,0
5/10/2015,0,991,20.8,3.9,11.3,0
5/11/2015,0,991,17.2,6.9,11.5,0
5/12/2015,0,991,16.3,6.7,9.5,0
5/13/2015,0,991,8,2.6,5.2,5
5/14/2015,0,996,17.4,3.3,9.6,0
5/15/2015,0,996,15.8,6,9.7,23
5/16/2015,0,1019,10.1,6.3,7.8,3
5/17/2015,0,1021,16.4,5.2,10,0
5/18/2015,0,1021,18,3.9,10.8,0
5/19/2015,0,1021,20.4,6.6,12.4,0
5/20/2015,0,1021,21.6,5.3,13,0
5/21/2015,0,1021,19.7,8.6,13,0
5/22/2015,0,1021,22.8,8.7,14.1,0
5/23/2015,0,1021,23.1,8.5,15,0
5/24/2015,0,1021,22.6,8.3,12.6,10
5/25/2015,0,1031,14.4,7.8,10.8,0
5/26/2015,0,1031,15.1,6.5,9.8,5
5/27/2015,0,1036,17.7,6.2,10,5
5/28/2015,0,1041,21.7,8,11.8,0
5/29/2015,0,1041,22.5,7.4,14.7,0
5/30/2015,0,1041,22.1,11.5,16,0
5/31/2015,0,1041,23.2,12,17.2,0
6/1/2015,0,1041,19.3,9.1,14.3,20
6/2/2015,0,1062,10.9,6.7,8.6,5
6/3/2015,0,1067,15,5.5,9.1,0
6/4/2015,0,1067,18.6,6,11.5,0
6/5/2015,0,1067,24.1,7.7,14.7,0
6/6/2015,0,1067,25,10.8,17.2,0
6/7/2015,0,1067,28.2,13.2,19.7,0
6/8/2015,0,1067,30.2,15.8,21.5,0
6/9/2015,0,1067,29,15.6,21.2,0
6/10/2015,0,1067,27.4,14.2,18.9,0
6/11/2015,0,1067,24.7,12,17.4,0
6/12/2015,0,1067,19.1,7.2,13.6,0
6/13/2015,0,1067,19.3,4.2,10.8,0
6/14/2015,0,1067,20.8,7,13.3,0
6/15/2015,0,1067,24,8.4,15.4,0
6/16/2015,0,1067,25.1,10.7,17.1,0
6/17/2015,0,1067,25.3,13.1,17.3,0
6/18/2015,0,1067,25.9,12.4,17.5,0
6/19/2015,0,1067,18.4,9.6,13.9,0
6/20/2015,0,1067,20.6,8.6,13.7,0
6/21/2015,0,1067,21.6,9.8,14.5,0
6/22/2015,0,1067,23.7,9.8,16.1,0
6/23/2015,0,1067,24.1,12,17,0
6/24/2015,0,1067,26.4,11.6,17.7,0
6/25/2015,0,1067,27.6,12.2,18.8,0
